OrderID,OrderDate,CustomerID,CustomerName,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit
102854,2025-01-06,CUST0009,Customer_9,Central,P865,Pen Set,Stationery,10,360.36,0,3603.6,739.74
102855,2025-08-18,CUST0040,Customer_40,East,P519,Standing Desk,Furniture,10,246.11,0,2461.1,594.32
102856,2025-12-22,CUST0062,Customer_62,South,P884,T-Shirt,Apparel,6,118.14,0.1,637.96,244.58
102857,2025-03-25,CUST0039,Customer_39,South,P620,Hoodie,Apparel,7,151.41,0,1059.87,286.24
102858,2025-01-20,CUST0008,Customer_8,East,P915,Cap,Apparel,8,187.71,0.2,1201.34,59.8
102859,2025-09-08,CUST0032,Customer_32,East,P597,Sticky Notes,Stationery,5,299.13,0,1495.65,405.92
102860,2025-07-25,CUST0080,Customer_80,West,P858,Socks Pack,Apparel,3,328.06,0.15,836.55,280.2
102861,2025-05-18,CUST0074,Customer_74,West,P471,Desk Lamp,Furniture,4,143.15,0,572.6,159.77
102862,2025-04-19,CUST0076,Customer_76,East,P497,Bookshelf,Furniture,3,234.92,0.1,634.28,124.4
102863,2025-09-19,CUST0013,Customer_13,South,P519,Standing Desk,Furniture,1,420.94,0,420.94,160.25
102864,2025-04-17,CUST0007,Customer_7,East,P519,Standing Desk,Furniture,7,145.12,0.2,812.67,208.57
102865,2025-01-12,CUST0073,Customer_73,South,P865,Pen Set,Stationery,12,369.97,0,4439.64,1936.83
102866,2025-02-07,CUST0052,Customer_52,North,P283,USB-C Hub,Electronics,4,371.1,0,1484.4,632.41
102867,2025-07-02,CUST0042,Customer_42,North,P884,T-Shirt,Apparel,10,430.56,0,4305.6,1255.03
102868,2025-11-28,CUST0039,Customer_39,East,P361,Whiteboard,Stationery,5,39.47,0.1,177.62,38.46
102869,2025-03-09,CUST0042,Customer_42,Central,P471,Desk Lamp,Furniture,1,424.09,0.2,339.27,51.22
102870,2025-06-26,CUST0003,Customer_3,North,P865,Pen Set,Stationery,12,312.35,0.1,3373.38,411.37
102871,2025-02-26,CUST0043,Customer_43,West,P915,Cap,Apparel,6,227.31,0,1363.86,308.87
102872,2025-09-21,CUST0017,Customer_17,West,P361,Whiteboard,Stationery,4,15.71,0.2,50.27,8.94
102873,2025-12-10,CUST0069,Customer_69,North,P361,Whiteboard,Stationery,4,147.65,0,590.6,136.72
102874,2025-06-10,CUST0006,Customer_6,Central,P865,Pen Set,Stationery,1,146.96,0.1,132.26,27.2
102875,2025-08-04,CUST0077,Customer_77,West,P272,Jacket,Apparel,2,143.28,0.15,243.58,70.51
102876,2025-01-22,CUST0076,Customer_76,West,P928,Wireless Mouse,Electronics,1,42.76,0,42.76,11.06
102877,2025-04-21,CUST0077,Customer_77,Central,P566,Filing Cabinet,Furniture,9,239.8,0.1,1942.38,702.41
102878,2025-07-20,CUST0015,Customer_15,West,P620,Hoodie,Apparel,9,239.17,0.05,2044.9,340.7
102879,2025-02-15,CUST0068,Customer_68,Central,P361,Whiteboard,Stationery,10,28.22,0,282.2,82.71
102880,2025-10-13,CUST0069,Customer_69,South,P566,Filing Cabinet,Furniture,8,85.83,0,686.64,306.92
102881,2025-01-01,CUST0071,Customer_71,East,P932,Bluetooth Speaker,Electronics,8,76.22,0,609.76,204.56
102882,2025-09-22,CUST0029,Customer_29,Central,P361,Webcam,Electronics,4,29.97,0.05,113.89,29.86
102883,2025-10-19,CUST0048,Customer_48,West,P932,Bluetooth Speaker,Electronics,6,439.81,0.1,2374.97,561.66
102884,2025-07-18,CUST0062,Customer_62,West,P139,Marker Pack,Stationery,1,425.17,0.05,403.91,114.07
102885,2025-10-15,CUST0044,Customer_44,East,P884,T-Shirt,Apparel,2,195.84,0,391.68,134.04
102886,2025-07-25,CUST0027,Customer_27,South,P865,Pen Set,Stationery,2,230.67,0.15,392.14,62.76
102887,2025-01-17,CUST0018,Customer_18,South,P139,Marker Pack,Stationery,6,197.41,0.2,947.57,61.89
102888,2025-09-04,CUST0031,Customer_31,North,P283,USB-C Hub,Electronics,2,175.31,0.15,298.03,56.35
102889,2025-08-01,CUST0014,Customer_14,North,P597,Sticky Notes,Stationery,9,220.38,0,1983.42,886.28
102890,2025-03-12,CUST0048,Customer_48,East,P597,Sticky Notes,Stationery,6,18.51,0,111.06,22.3
102891,2025-01-19,CUST0073,Customer_73,Central,P471,Desk Lamp,Furniture,8,185.45,0.05,1409.42,505.57
102892,2025-02-19,CUST0051,Customer_51,Central,P826,Office Chair,Furniture,4,360.86,0.2,1154.75,259.06
102893,2025-01-15,CUST0004,Customer_4,South,P932,Bluetooth Speaker,Electronics,4,146.29,0.1,526.64,159.86
102894,2025-05-23,CUST0014,Customer_14,East,P858,Socks Pack,Apparel,10,433.1,0.05,4114.45,1392.32
102895,2025-09-20,CUST0080,Customer_80,South,P620,Hoodie,Apparel,6,52.1,0.1,281.34,47.01
102896,2025-06-17,CUST0052,Customer_52,East,P928,Wireless Mouse,Electronics,3,64.31,0,192.93,80.57
102897,2025-08-28,CUST0058,Customer_58,North,P283,USB-C Hub,Electronics,6,42.84,0,257.04,82.34
102898,2025-09-22,CUST0022,Customer_22,Central,P932,Bluetooth Speaker,Electronics,2,190.47,0.05,361.89,148.24
102899,2025-04-22,CUST0075,Customer_75,Central,P566,Filing Cabinet,Furniture,9,252.57,0.2,1818.5,411.77
102900,2025-04-10,CUST0054,Customer_54,Central,P932,Bluetooth Speaker,Electronics,3,217.35,0.1,586.85,175.58
102901,2025-05-25,CUST0039,Customer_39,Central,P865,Pen Set,Stationery,1,71.98,0.2,57.58,0.41
102902,2025-07-21,CUST0025,Customer_25,North,P283,USB-C Hub,Electronics,8,111.74,0,893.92,335.17
102903,2025-02-26,CUST0069,Customer_69,North,P283,USB-C Hub,Electronics,7,308.14,0.15,1833.43,330.47
102904,2025-11-06,CUST0032,Customer_32,North,P884,T-Shirt,Apparel,7,45.69,0,319.83,107.61
102905,2025-03-05,CUST0014,Customer_14,East,P497,Bookshelf,Furniture,7,430.73,0.15,2562.84,452.83
102906,2025-10-10,CUST0028,Customer_28,South,P033,Notebook Pack,Stationery,1,105.44,0,105.44,40.04
102907,2025-02-26,CUST0072,Customer_72,South,P932,Bluetooth Speaker,Electronics,1,427.36,0,427.36,93.85
102908,2025-08-16,CUST0076,Customer_76,North,P932,Bluetooth Speaker,Electronics,5,207.09,0.1,931.91,268.92
102909,2025-01-25,CUST0050,Customer_50,South,P884,T-Shirt,Apparel,5,299.98,0.1,1349.91,352.94
102910,2025-05-15,CUST0046,Customer_46,East,P915,Cap,Apparel,6,217.42,0.2,1043.62,276.41
102911,2025-05-18,CUST0007,Customer_7,West,P915,Cap,Apparel,1,106.34,0.2,85.07,0.18
102912,2025-10-25,CUST0079,Customer_79,South,P884,T-Shirt,Apparel,10,424.62,0,4246.2,1264.88
102913,2025-11-11,CUST0037,Customer_37,west,P283,USB-C Hub,Electronics,11,186.8,0,2054.8,888.29
102914,2025-08-19,CUST0045,Customer_45,West,P826,Office Chair,Furniture,12,293.49,0,3521.88,1278.72
102915,2025-01-19,CUST0011,Customer_11,North,P361,Webcam,Electronics,10,187.47,0,1874.7,705.2
102916,2025-01-20,CUST0050,Customer_50,West,P033,Notebook Pack,Stationery,1,132.16,0,132.16,28.06
102917,2025-10-15,CUST0049,Customer_49,South,P139,Marker Pack,Stationery,5,236.41,0.05,1122.95,469.24
102918,2025-01-28,CUST0059,Customer_59,West,P884,T-Shirt,Apparel,2,204.48,0.2,327.17,14.15
102919,2025-11-01,CUST0026,Customer_26,North,P826,Office Chair,Furniture,8,241.29,0,1930.32,419.08
102920,2025-08-05,CUST0007,Customer_7,East,P932,Bluetooth Speaker,Electronics,10,18.44,0,184.4,70.62
102921,2025-07-02,CUST0043,Customer_43,Central,P272,Jacket,Apparel,5,108.53,0,542.65,153.9
102922,2025-07-28,CUST0044,Customer_44,North,P865,Pen Set,Stationery,4,258.86,0,1035.44,341.68
102923,2025-07-04,CUST0032,Customer_32,South,P928,Wireless Mouse,Electronics,5,280.8,0.2,1123.2,145.43
102924,2025-06-28,CUST0028,Customer_28,South,P884,T-Shirt,Apparel,12,279.13,0.15,2847.13,308.61
102925,2025-10-18,CUST0039,Customer_39,South,P620,Hoodie,Apparel,5,231.9,0.15,985.57,138.33
102926,2025-06-28,CUST0068,Customer_68,West,P915,Cap,Apparel,11,115.67,0.1,1145.13,396.52
102927,2025-08-21,CUST0012,Customer_12,West,P033,Notebook Pack,Stationery,4,128.88,0,515.52,130.04
102928,2025-01-18,CUST0056,Customer_56,South,P932,Bluetooth Speaker,Electronics,6,255.17,0,1531.02,506.12
102929,2025-03-06,CUST0016,Customer_16,Central,P381,Laptop Stand,Electronics,3,157.84,0.05,449.84,106.84
102930,2025-07-09,CUST0034,Customer_34,Central,P915,Cap,Apparel,7,100.21,0.1,631.32,151.67
102931,2025-06-01,CUST0042,Customer_42,South,P361,Whiteboard,Stationery,1,382.35,0,382.35,114.77
102932,2025-12-23,CUST0013,Customer_13,South,P272,Jacket,Apparel,12,265.77,0,3189.24,1146.44
102933,2025-01-29,CUST0043,Customer_43,North,P361,Webcam,Electronics,3,180.13,0,540.39,242.22
102934,2025-02-26,CUST0008,Customer_8,West,P932,Bluetooth Speaker,Electronics,7,40.62,0,284.34,67.81
102935,2025-05-10,CUST0080,Customer_80,Central,P283,USB-C Hub,Electronics,2,386.09,0,772.18,338.43
102936,2025-04-09,CUST0068,Customer_68,Central,P361,Whiteboard,Stationery,10,284.03,0.2,2272.24,226.94
102937,2025-04-11,CUST0028,Customer_28,West,P928,Wireless Mouse,Electronics,5,302.07,0.1,1359.32,481.48
102938,2025-07-31,CUST0047,Customer_47,Central,P361,Whiteboard,Stationery,2,275.81,0,551.62,112.0
102939,2025-01-11,CUST0053,Customer_53,North,P826,Office Chair,Furniture,9,329.44,0.05,2816.71,576.72
102940,2025-11-19,CUST0029,Customer_29,West,P283,USB-C Hub,Electronics,4,190.75,0.2,610.4,168.55
102941,2025-04-07,CUST0041,Customer_41,South,P381,Laptop Stand,Electronics,8,200.07,0,1600.56,385.49
102942,2025-02-04,CUST0074,Customer_74,West,P519,Standing Desk,Furniture,6,69.84,0.1,377.14,131.04
102943,2025-03-31,CUST0049,Customer_49,East,P566,Filing Cabinet,Furniture,10,122.94,0.2,983.52,115.37
102944,2025-04-06,CUST0041,Customer_41,Central,P471,Desk Lamp,Furniture,7,344.63,0,2412.41,903.88
102945,2025-11-19,CUST0055,Customer_55,South,P858,Socks Pack,Apparel,2,393.47,0,786.94,339.49
102946,2025-01-13,CUST0078,Customer_78,East,P932,Bluetooth Speaker,Electronics,9,228.86,0,2059.74,493.87
102947,2025-12-04,CUST0008,Customer_8,East,P620,Hoodie,Apparel,8,242.55,0.1,1746.36,653.85
102948,2025-01-09,CUST0035,Customer_35,West,P620,Hoodie,Apparel,8,82.39,0.05,626.16,234.22
102949,2025-03-16,CUST0025,Customer_25,Central,P139,Marker Pack,Stationery,5,40.03,0.2,160.12,49.7
102950,2025-10-29,CUST0073,Customer_73,Central,P272,Jacket,Apparel,4,326.9,0.2,1046.08,140.16
102951,2025-10-24,CUST0041,Customer_41,West,P033,Notebook Pack,Stationery,10,433.06,0.2,3464.48,924.53
102952,2025-02-02,CUST0062,Customer_62,South,P566,Filing Cabinet,Furniture,8,13.24,0.15,90.03,17.8
102953,2025-12-01,CUST0060,Customer_60,South,P884,T-Shirt,Apparel,2,78.86,0.1,141.95,43.7
102954,2025-01-08,CUST0070,Customer_70,Central,P932,Bluetooth Speaker,Electronics,7,430.66,0,3014.62,796.53
102955,2025-03-27,CUST0033,Customer_33,North,P471,Desk Lamp,Furniture,8,106.64,0.2,682.5,28.9
102956,2025-09-25,CUST0068,Customer_68,East,P826,Office Chair,Furniture,3,289.41,0,868.23,235.23
102957,2025-06-28,CUST0020,Customer_20,North,P826,Office Chair,Furniture,8,67.11,0,536.88,158.76
102958,2025-08-29,CUST0033,Customer_33,West,P381,Laptop Stand,Electronics,11,324.68,0.05,3392.91,881.2
102959,2025-07-22,CUST0042,Customer_42,North,P283,USB-C Hub,Electronics,10,331.27,0,3312.7,1197.97
102960,2025-07-06,CUST0011,Customer_11,East,P361,Webcam,Electronics,2,281.35,0.15,478.3,93.16
102961,2025-03-30,CUST0027,Customer_27,South,P928,Wireless Mouse,Electronics,4,192.91,0.05,733.06,282.68
102962,2025-12-01,CUST0068,Customer_68,South,P826,Office Chair,Furniture,12,407.75,0.15,4159.05,1135.52
102963,2025-04-12,CUST0059,Customer_59,South,P865,Pen Set,Stationery,10,58.71,0.05,557.75,122.19
102964,2025-11-07,CUST0015,Customer_15,West,P272,Jacket,Apparel,4,62.79,0.2,200.93,6.29
102965,2025-08-30,CUST0040,Customer_40,East,P283,USB-C Hub,Electronics,4,387.29,0,1549.16,552.35
102966,2025-02-20,CUST0056,Customer_56,East,P915,Cap,Apparel,10,213.22,0,2132.2,593.94
102967,2025-10-10,CUST0004,Customer_4,South,P932,Bluetooth Speaker,Electronics,12,297.9,0.05,3396.06,1065.99
102968,2025-12-21,CUST0022,Customer_22,East,P361,Webcam,Electronics,3,138.71,0,416.13,149.95
102969,2025-07-28,CUST0079,Customer_79,South,P884,T-Shirt,Apparel,12,325.73,0,3908.76,1639.56
102970,2025-12-24,CUST0032,Customer_32,East,P519,Standing Desk,Furniture,11,358.59,0.1,3550.04,458.1
102971,2025-08-22,CUST0057,Customer_57,East,P865,Pen Set,Stationery,6,415.19,0.15,2117.47,711.68
102972,2025-06-24,CUST0026,Customer_26,East,P033,Notebook Pack,Stationery,2,46.43,0,92.86,23.77
102973,2025-04-03,CUST0060,Customer_60,North,P858,Socks Pack,Apparel,9,245.93,0.05,2102.7,863.0
102974,2025-10-28,CUST0003,Customer_3,Central,P826,Office Chair,Furniture,5,409.55,0,2047.75,510.74
102975,2025-12-28,CUST0076,Customer_76,East,P884,T-Shirt,Apparel,9,198.84,0.2,1431.65,49.73
102976,2025-11-08,CUST0029,Customer_29,Central,P597,Sticky Notes,Stationery,12,347.53,0.15,3544.81,489.15
102977,2025-06-30,CUST0073,Customer_73,North,P272,Jacket,Apparel,6,204.65,0.1,1105.11,243.35
102978,2025-08-18,CUST0076,Customer_76,South,P826,Office Chair,Furniture,12,143.01,0,1716.12,571.58
102979,2025-12-16,CUST0014,Customer_14,Central,P381,Laptop Stand,Electronics,1,250.88,0.2,200.7,40.35
102980,2025-01-20,CUST0014,Customer_14,Central,P865,Pen Set,Stationery,3,59.4,0,178.2,71.22
102981,2025-01-04,CUST0066,Customer_66,Central,P497,Bookshelf,Furniture,8,199.22,0.15,1354.7,450.1
102982,2025-10-28,CUST0080,Customer_80,North,P826,Office Chair,Furniture,11,444.87,0.05,4648.89,1613.94
102983,2025-10-20,CUST0078,Customer_78,East,P858,Socks Pack,Apparel,10,63.98,0,639.8,186.6
102984,2025-04-23,CUST0028,Customer_28,East,P858,Socks Pack,Apparel,9,307.07,0.2,2210.9,590.35
102985,2025-10-15,CUST0079,Customer_79,South,P858,Socks Pack,Apparel,11,54.37,0.2,478.46,34.84
102986,2025-12-23,CUST0032,Customer_32,Central,P361,Webcam,Electronics,1,293.11,0.05,278.45,99.86
102987,2025-11-10,CUST0039,Customer_39,East,P597,Sticky Notes,Stationery,8,310.32,0.15,2110.18,335.49
102988,2025-01-23,CUST0058,Customer_58,East,P858,Socks Pack,Apparel,3,336.77,0,1010.31,357.25
102989,2025-08-20,CUST0046,Customer_46,East,P381,Laptop Stand,Electronics,1,422.01,0.15,358.71,99.27
102990,2025-04-18,CUST0079,Customer_79,Central,P139,Marker Pack,Stationery,12,31.95,0.2,306.72,37.77
102991,2025-06-10,CUST0058,Customer_58,West,P566,Filing Cabinet,Furniture,6,192.15,0.2,922.32,129.08
102992,2025-04-22,CUST0040,Customer_40,North,P381,Laptop Stand,Electronics,12,101.05,0.05,1151.97,287.34
102993,2025-08-27,CUST0050,Customer_50,West,P283,USB-C Hub,Electronics,6,298.65,0.15,1523.11,256.95
102994,2025-10-26,CUST0021,Customer_21,North,P519,Standing Desk,Furniture,4,324.25,0.1,1167.3,349.69
102995,2025-10-25,CUST0076,Customer_76,South,P865,Pen Set,Stationery,9,155.2,0.2,1117.44,334.11
102996,2025-03-12,CUST0051,Customer_51,East,P865,Pen Set,Stationery,3,210.7,0,632.1,174.72
102997,2025-08-19,CUST0020,Customer_20,South,P139,Marker Pack,Stationery,12,31.7,0,380.4,79.07
102998,2025-05-30,CUST0055,Customer_55,East,P033,Notebook Pack,Stationery,10,115.42,0,1154.2,428.8
102999,2025-01-22,CUST0020,Customer_20,West,P928,Wireless Mouse,Electronics,7,58.19,0,407.33,175.8
103000,2025-07-04,CUST0073,Customer_73,Central,P361,Whiteboard,Stationery,7,57.13,0,399.91,169.18
103001,2025-02-17,CUST0019,Customer_19,North,P884,T-Shirt,Apparel,7,151.62,0.05,1008.27,229.53
103002,2025-03-18,CUST0070,Customer_70,East,P826,Office Chair,Furniture,6,-178.7,0,1072.2,370.11
103003,2025-05-12,CUST0048,Customer_48,West,P597,Sticky Notes,Stationery,6,264.64,0,1587.84,664.48
103004,2025-01-04,CUST0064,Customer_64,South,P272,Jacket,Apparel,9,275.73,0.15,2109.33,551.14
103005,2025-07-29,CUST0025,Customer_25,South,P932,Bluetooth Speaker,Electronics,11,371.98,0,4091.78,1811.4
103006,2025-07-24,CUST0073,Customer_73,South,P620,Hoodie,Apparel,7,401.29,0.1,2528.13,970.96
103007,2025-07-11,CUST0044,Customer_44,West,P381,Laptop Stand,Electronics,2,210.4,0.1,378.72,143.37
103008,2025-06-24,CUST0014,Customer_14,East,P826,Office Chair,Furniture,1,99.59,0.2,79.67,19.7
103009,2025-11-03,CUST0061,Customer_61,South,P826,Office Chair,Furniture,7,88.59,0,620.13,193.6
103010,2025-04-29,CUST0076,Customer_76,Central,P361,Webcam,Electronics,3,-263.47,0.05,750.89,161.4
103011,2025-06-22,CUST0029,Customer_29,North,P381,Laptop Stand,Electronics,2,78.55,0.05,149.24,61.18
103012,2025-03-16,CUST0066,Customer_66,North,P566,Filing Cabinet,Furniture,8,338.88,0,2711.04,912.24
103013,2025-06-15,CUST0063,Customer_63,South,P620,Hoodie,Apparel,9,420.62,0,3785.58,1324.74
103014,2025-12-22,CUST0004,Customer_4,East,P283,USB-C Hub,Electronics,7,439.41,0.1,2768.28,1035.78
103015,2025-07-07,CUST0065,Customer_65,Central,P865,Pen Set,Stationery,12,397.42,0.05,4530.59,1420.76
103016,2025-01-10,CUST0055,Customer_55,East,P361,Whiteboard,Stationery,3,315.09,0,945.27,208.71
103017,2025-08-20,CUST0071,Customer_71,west,P915,Cap,Apparel,8,226.71,0.1,1632.31,516.5
103018,2025-11-07,CUST0035,Customer_35,West,P915,Cap,Apparel,8,214.9,0.2,1375.36,56.94
103019,2025-09-21,CUST0065,Customer_65,Central,P620,Hoodie,Apparel,9,143.39,0.05,1225.98,347.64
103020,2025-03-17,CUST0052,Customer_52,South,P381,Laptop Stand,Electronics,5,60.83,0,304.15,136.77
103021,2025-09-22,CUST0055,Customer_55,North,P932,Bluetooth Speaker,Electronics,7,330.06,0.05,2194.9,610.67
103022,2025-11-25,CUST0052,Customer_52,North,P915,Cap,Apparel,8,436.48,0.1,3142.66,490.51
103023,2025-04-08,CUST0016,Customer_16,East,P497,Bookshelf,Furniture,3,254.04,0,762.12,297.57
103024,2025-07-24,CUST0003,Customer_3,East,P361,Webcam,Electronics,10,45.84,0.1,412.56,96.68
103025,2025-01-02,CUST0016,Customer_16,West,P884,T-Shirt,Apparel,12,235.38,0.15,2400.88,363.56
103026,2025-03-29,CUST0006,Customer_6,East,P272,Jacket,Apparel,11,53.73,0,591.03,196.33
103027,2025-08-06,CUST0071,Customer_71,East,P361,Whiteboard,Stationery,10,175.65,0.15,1493.02,460.34
103028,2025-06-17,CUST0009,Customer_9,North,P928,Wireless Mouse,Electronics,10,416.92,0,4169.2,1171.25
103029,2025-07-05,CUST0004,Customer_4,Central,P826,Office Chair,Furniture,6,29.24,0,175.44,49.78
103030,2025-11-17,CUST0030,Customer_30,West,P826,Office Chair,Furniture,2,13.28,0.15,22.58,6.83
103031,2025-11-05,CUST0061,Customer_61,East,P361,Whiteboard,Stationery,11,314.23,0.15,2938.05,293.72
103032,2025-08-05,CUST0042,Customer_42,West,P915,Cap,Apparel,5,375.49,0,1877.45,682.2
103033,2025-05-13,CUST0022,Customer_22,South,P932,Bluetooth Speaker,Electronics,2,186.77,0,373.54,135.48
103034,2025-12-15,CUST0047,Customer_47,South,P283,USB-C Hub,Electronics,4,210.69,0.2,674.21,3.52
103035,2025-07-22,CUST0074,Customer_74,North,P272,Jacket,Apparel,9,58.92,0.15,450.74,39.71
103036,2025-09-12,CUST0012,Customer_12,East,P915,Cap,Apparel,10,298.53,0.2,2388.24,475.28
103037,2025-09-18,CUST0011,Customer_11,East,P597,Sticky Notes,Stationery,10,278.63,0.1,2507.67,934.59
103038,2025-01-24,CUST0046,Customer_46,Central,P915,Cap,Apparel,5,154.17,0.1,693.76,150.85
103039,2025-07-11,CUST0032,Customer_32,North,P865,Pen Set,Stationery,8,333.59,0,2668.72,1136.09
103040,2025-12-25,CUST0067,Customer_67,Central,P033,Notebook Pack,Stationery,9,118.63,0.15,907.52,207.05
103041,2025-06-14,CUST0077,Customer_77,North,P519,Standing Desk,Furniture,2,115.3,0.2,184.48,24.39
103042,2025-12-04,CUST0059,Customer_59,North,P497,Bookshelf,Furniture,12,422.15,0.1,4559.22,1762.5
103043,2025-08-03,CUST0034,Customer_34,south,P497,Bookshelf,Furniture,10,435.77,0.05,4139.81,1021.12
103044,2025-06-01,CUST0070,Customer_70,Central,P471,Desk Lamp,Furniture,9,392.42,0.05,3355.19,599.18
103045,2025-03-14,CUST0009,Customer_9,West,P361,Whiteboard,Stationery,11,-120.88,0.15,1130.23,219.45
103046,2025-03-31,CUST0075,Customer_75,West,P566,Filing Cabinet,Furniture,2,220.95,0.1,397.71,53.15
103047,2025-02-11,CUST0034,Customer_34,East,P884,T-Shirt,Apparel,8,88.96,0,711.68,225.01
103048,2025-04-03,CUST0055,Customer_55,West,P272,Jacket,Apparel,10,414.41,0.1,3729.69,778.0
103049,2025-08-25,CUST0061,Customer_61,East,P597,Sticky Notes,Stationery,5,153.59,0,767.95,175.96
103050,2025-01-03,CUST0015,Customer_15,North,P471,Desk Lamp,Furniture,12,442.8,0.05,5047.92,804.05
103051,2025-08-11,CUST0024,Customer_24,East,P915,Cap,Apparel,11,446.04,0.15,4170.47,758.74
103052,2025-11-05,CUST0004,Customer_4,East,P283,USB-C Hub,Electronics,5,379.94,0.1,1709.73,528.9
103053,2025-12-09,CUST0045,Customer_45,West,P884,T-Shirt,Apparel,2,441.69,0.05,839.21,230.92
103054,2025-05-03,CUST0008,Customer_8,North,P884,T-Shirt,Apparel,11,193.15,0.1,1912.19,609.61
103055,2025-02-22,CUST0049,Customer_49,South,P283,USB-C Hub,Electronics,12,65.7,0.15,670.14,54.44
103056,2025-08-14,CUST0023,Customer_23,East,P884,T-Shirt,Apparel,9,190.92,0.15,1460.54,445.92
103057,2025-08-03,CUST0025,Customer_25,North,P928,Wireless Mouse,Electronics,3,284.49,0,853.47,268.07
103058,2025-10-13,CUST0063,Customer_63,East,P381,Laptop Stand,Electronics,7,42.29,0.15,251.63,23.54
103059,2025-09-20,CUST0052,Customer_52,North,P620,Hoodie,Apparel,6,199.39,0.15,1016.89,109.65
103060,2025-11-18,CUST0071,Customer_71,Central,P497,Bookshelf,Furniture,3,41.6,0,124.8,27.62
103061,2025-10-27,CUST0006,Customer_6,East,P139,Marker Pack,Stationery,5,180.43,0.15,766.83,134.03
103062,2025-03-22,CUST0069,Customer_69,South,P361,Whiteboard,Stationery,1,153.13,0,153.13,59.62
103063,2025-11-12,CUST0070,Customer_70,South,P884,T-Shirt,Apparel,12,341.55,0,4098.6,1629.59
103064,2025-08-10,CUST0049,Customer_49,Central,P915,Cap,Apparel,3,356.14,0.2,854.74,67.05
103065,2025-10-05,CUST0044,Customer_44,North,P566,Filing Cabinet,Furniture,3,241.9,0.15,616.85,149.01
103066,2025-09-16,CUST0062,Customer_62,North,P858,Socks Pack,Apparel,4,375.37,0.05,1426.41,236.51
103067,2025-04-27,CUST0029,Customer_29,West,P597,Sticky Notes,Stationery,11,319.27,0.05,3336.37,1191.68
103068,2025-03-08,CUST0058,Customer_58,East,P884,T-Shirt,Apparel,1,120.57,0,120.57,44.02
103069,2025-02-01,CUST0017,Customer_17,Central,P620,Hoodie,Apparel,12,289.12,0.2,2775.55,757.58
103070,2025-08-18,CUST0003,Customer_3,East,P865,Pen Set,Stationery,5,26.46,0.15,112.46,7.58
103071,2025-07-30,CUST0067,Customer_67,East,P471,Desk Lamp,Furniture,8,402.43,0.05,3058.47,765.23
103072,2025-10-13,CUST0069,Customer_69,West,P932,Bluetooth Speaker,Electronics,10,194.23,0.2,1553.84,65.93
103073,2025-09-28,CUST0051,Customer_51,East,P361,Whiteboard,Stationery,10,12.49,0,124.9,40.13
103074,2025-04-27,CUST0027,Customer_27,Central,P519,Standing Desk,Furniture,10,382.88,0.15,3254.48,992.58
103075,2025-08-27,CUST0057,Customer_57,Central,P928,Wireless Mouse,Electronics,11,383.26,0,4215.86,1645.08
103076,2025-10-31,CUST0036,Customer_36,Central,P566,Filing Cabinet,Furniture,5,22.04,0.05,104.69,43.42
103077,2025-02-13,CUST0017,Customer_17,South,P283,USB-C Hub,Electronics,4,262.56,0,1050.24,290.44
103078,2025-02-16,CUST0049,Customer_49,North,P471,Desk Lamp,Furniture,4,117.51,0.05,446.54,123.42
103079,2025-02-08,CUST0005,Customer_5,South,P928,Wireless Mouse,Electronics,6,369.83,0,2218.98,745.0
103080,2025-03-08,CUST0058,Customer_58,West,P620,Hoodie,Apparel,9,346.99,0,3122.91,626.16
103081,2025-11-14,CUST0048,Customer_48,East,P858,Socks Pack,Apparel,11,404.9,0,4453.9,934.52
103082,2025-07-09,CUST0048,Customer_48,West,P932,Bluetooth Speaker,Electronics,6,404.28,0,2425.68,674.14
103083,2025-02-12,CUST0057,Customer_57,North,P932,Bluetooth Speaker,Electronics,9,169.13,0.2,1217.74,271.63
103084,2025-03-24,CUST0041,Customer_41,Central,P497,Bookshelf,Furniture,3,365.58,0,1096.74,235.14
103085,2025-02-08,CUST0051,Customer_51,East,P033,Notebook Pack,Stationery,2,277.73,0.15,472.14,140.95
103086,2025-06-01,CUST0038,Customer_38,South,P865,Pen Set,Stationery,1,363.29,0,363.29,91.78
103087,2025-11-15,CUST0034,Customer_34,East,P620,Hoodie,Apparel,1,234.7,0.2,187.76,26.58
103088,2025-07-05,CUST0031,Customer_31,east,P826,Office Chair,Furniture,3,334.12,0,1002.36,231.03
103089,2025-10-26,CUST0026,Customer_26,Central,P620,Hoodie,Apparel,5,292.64,0.2,1170.56,78.29
103090,2025-02-15,CUST0071,Customer_71,Central,P932,Bluetooth Speaker,Electronics,12,375.06,0,4500.72,1627.48
103091,2025-12-29,CUST0004,Customer_4,South,P361,Whiteboard,Stationery,10,411.59,0,4115.9,1711.91
103092,2025-07-28,CUST0002,Customer_2,East,P361,Webcam,Electronics,10,46.44,0.2,371.52,102.88
103093,2025-04-30,CUST0034,Customer_34,Central,P361,Whiteboard,Stationery,2,97.34,0.1,175.21,30.8
103094,2025-08-25,CUST0055,Customer_55,North,P884,T-Shirt,Apparel,3,226.16,0,678.48,166.33
103095,2025-03-26,CUST0080,Customer_80,East,P283,USB-C Hub,Electronics,9,44.94,0,404.46,178.02
103096,2025-01-18,CUST0021,Customer_21,West,P361,Webcam,Electronics,9,292.97,0.15,2241.22,744.72
